Price,Close,High,Low,Open,Volume,EMA20,EMA50,EMA200
Ticker,XLY,XLY,XLY,XLY,XLY,,,
Date,,,,,,,,
2025-09-17,120.09262084960938,121.00236906718513,118.81498328778288,120.31632955205686,15324000,116.7990572916203,113.75481446724639,108.36443804469542
2025-09-18,119.55074310302734,120.62952261998787,119.55074310302734,120.56986898690666,10819800,117.0611226069924,113.98210578629663,108.47574456268879
2025-09-19,120.00313568115234,120.54004113123581,119.78439558085978,120.17713555701968,12576200,117.34131432834096,114.21822460570274,108.59044497182774
2025-09-22,119.61219787597656,120.52854327487596,119.56240136889879,119.9209696556334,12283600,117.5575889519253,114.42975296924288,108.7001141549536
2025-09-23,118.4866943359375,119.97574893268364,118.28749311319989,119.88610306312404,9696400,117.64607517897409,114.58884870911326,108.79749306222708
2025-09-24,119.32335662841797,119.53252019277402,118.64107685999986,119.0195698232495,9862000,117.80581626939733,114.7745156863409,108.9022280230847
2025-09-25,117.64007568359375,118.62613463726916,117.10720064357763,118.58131550279286,11590800,117.79003145170174,114.88689058819396,108.98917178090072
2025-09-26,119.37814331054688,119.44786450170595,117.76458597352844,118.17295077916305,9749400,117.94128020016319,115.0630181459333,109.09254463194199
2025-09-29,119.90103912353516,120.31438886721556,119.14904579170562,120.00562470166317,11244600,118.127923907151,115.25274445878044,109.20009184081357
2025-09-30,119.34327697753906,119.8960691266954,118.40701448371472,119.78650617107596,12982000,118.24367181861653,115.41315749873176,109.30101905610437
2025-10-01,120.09028625488281,120.45881686668174,118.92992054378557,119.13908410214516,11258000,118.4195398601657,115.59657431269848,109.40837494862953
2025-10-02,119.22374725341797,120.86718392764112,119.1490486951058,120.6779450469038,13191400,118.49613104047545,115.73881638880512,109.50604034469708
2025-10-03,118.4568099975586,119.96578161435419,117.79943231152842,119.7665803998816,13934400,118.49238617924527,115.84540437346212,109.59510272930268
2025-10-06,119.4727554321289,119.64208483341154,118.12812815713188,119.24865215280268,10462800,118.58575467951991,115.9876534345863,109.69338783082334
2025-10-07,117.381103515625,119.16398247599017,117.34126175349493,119.15900510536359,14624000,118.4710259972442,116.04229853580352,109.7698825142542
2025-10-08,117.72972106933594,118.0882893649006,116.70382028998587,117.89406550472307,7910200,118.40042552791961,116.10847196849107,109.84908488793661
2025-10-09,117.1420669555664,117.3163737245491,116.32035241388127,117.27653196023763,9757600,118.28058185436217,116.14900510523913,109.92165187368418
2025-10-10,113.91993713378906,117.73967793913344,113.88507274046052,117.19684814989384,17978200,117.86528235716473,116.06159067498618,109.96143580662056
2025-10-13,116.46477508544922,116.64405922983386,114.77651922542704,114.96576571089965,10860200,117.73190071223945,116.07740182833768,110.026145650191
